step,lr,total_its,embed_norm,grad_bb,grad_pfc,p16,p32,p64
3860,0.00008237,226.35,51.9996,9.7458,18.2388,57623,4564,533
3870,0.00008258,202.43,51.8013,10.8731,16.8197,57889,4386,445
3880,0.00008279,217.96,51.8613,9.2920,17.0089,57173,4996,551
3890,0.00008301,191.67,52.3171,9.7075,17.3780,57323,4864,533
3900,0.00008322,204.04,52.3740,8.5164,17.2344,57039,5053,628
3910,0.00008343,187.22,51.9035,9.0446,17.3203,57450,4739,531
3920,0.00008365,196.86,51.3530,10.6835,16.8630,57062,5062,596
3930,0.00008386,209.25,52.7348,10.7789,17.3679,57701,4517,502
3940,0.00008407,188.18,52.3508,8.7981,18.3294,57433,4694,593
3950,0.00008429,205.01,52.4732,9.6802,17.2028,57808,4432,480
3960,0.00008450,203.42,52.7452,12.5729,18.8765,57698,4534,488
3970,0.00008471,207.00,53.1927,9.7174,16.7935,57795,4517,408
3980,0.00008493,191.52,52.9661,11.1149,18.0819,56956,5158,606
3990,0.00008514,211.05,51.9294,10.2710,17.0827,57018,5145,558
4000,0.00008535,181.01,53.1817,8.3949,17.0717,57305,4914,502
4010,0.00008557,193.33,53.8696,8.7396,17.4645,57260,4909,550
4020,0.00008578,194.99,53.1703,10.6729,18.2445,56764,5273,684
4030,0.00008599,195.79,53.9711,8.8519,18.1584,57394,4718,608
4040,0.00008621,198.16,54.0056,9.2992,16.9205,56923,5101,696
4050,0.00008642,222.54,53.3988,8.4579,18.2929,57622,4608,490
4060,0.00008663,187.37,54.3631,8.4654,18.6301,57724,4515,481
4070,0.00008685,195.60,55.1317,8.8339,17.4705,57744,4572,404
4080,0.00008706,194.63,53.6023,10.4289,17.4399,57664,4586,470
4090,0.00008727,192.49,52.3337,10.4017,17.4052,57916,4361,444
4100,0.00008749,192.66,53.7130,11.6608,16.5150,57999,4303,418
4110,0.00008770,189.11,54.3114,7.8438,16.9692,57099,5040,581
4120,0.00008791,195.79,55.2629,9.6768,15.7127,57843,4426,452
4130,0.00008813,194.40,55.0227,9.1493,17.8855,57529,4679,513
4140,0.00008834,197.91,54.9231,8.5846,18.0466,57331,4858,530
4150,0.00008855,191.25,56.0291,8.9463,17.6738,56866,5204,649
4160,0.00008877,209.12,56.0235,8.5715,16.9485,57377,4788,556
4170,0.00008898,186.73,55.7444,9.3883,16.8666,57220,4870,630
4180,0.00008919,203.09,54.9094,9.5203,17.3479,57022,5063,634
4190,0.00008941,231.53,55.3370,8.4823,17.1435,57633,4642,445
4200,0.00008962,213.51,56.0002,8.1505,16.5476,57332,4864,524
4210,0.00008983,185.37,56.4919,8.7817,17.8577,57382,4744,594
4220,0.00009005,205.09,56.3141,8.7890,17.0372,57097,4953,670
4230,0.00009026,194.57,55.3684,9.9857,17.7548,57441,4761,518
4240,0.00009047,191.54,56.1120,8.4215,18.0651,57416,4773,531
4250,0.00009069,214.94,56.6360,8.9838,17.8904,57380,4782,558
4260,0.00009090,212.86,57.1194,8.9579,17.5621,57814,4463,443
4270,0.00009111,188.29,55.8213,8.6555,16.3593,57275,4838,607
4280,0.00009133,189.04,55.6905,9.4831,18.1989,57342,4850,528
4290,0.00009154,213.91,56.0945,8.5945,17.6502,57401,4754,564
4300,0.00009175,197.14,57.0310,8.2319,17.5513,57569,4636,515
4310,0.00009197,187.83,57.5645,9.1593,17.6847,57752,4515,453
4320,0.00009218,210.68,56.4550,8.1422,17.8912,57546,4675,499
4330,0.00009239,209.43,57.1065,8.6490,17.1980,57168,4995,557
4340,0.00009261,193.64,57.9289,9.4588,17.5615,56919,5157,644
4350,0.00009282,195.54,57.7155,8.5292,17.5196,57462,4716,542
4360,0.00009303,192.73,57.0186,9.1206,17.5584,56905,5204,611
4370,0.00009325,216.11,57.6875,8.3293,17.4841,57031,5091,598
4380,0.00009346,214.14,57.7531,9.1962,17.7425,57814,4409,497
4390,0.00009367,212.40,57.5473,10.1218,17.3683,57680,4548,493
4400,0.00009389,194.90,58.3466,8.2106,17.6440,57810,4446,465
4410,0.00009410,195.85,58.8446,8.1623,17.4330,57592,4662,466
4420,0.00009431,189.51,59.2767,8.9878,17.2478,57459,4717,544
4430,0.00009453,211.46,58.7053,8.0436,17.4848,57649,4581,489
4440,0.00009474,192.24,57.4289,8.8536,17.7070,57335,4830,555
4450,0.00009495,206.36,58.7648,8.3719,17.2742,57088,5060,572
4460,0.00009517,198.49,59.8625,8.0639,17.3778,57831,4462,427
4470,0.00009538,194.57,58.5072,9.1565,17.8378,57719,4495,506
4480,0.00009559,207.15,58.3796,8.3817,17.0480,57572,4598,550
4490,0.00009581,203.31,59.1313,10.9232,17.1358,57294,4836,590
4500,0.00009602,209.56,59.6534,10.1675,17.7488,57589,4650,481
4510,0.00009623,206.79,59.5445,8.1342,17.5076,57312,4853,555
4520,0.00009645,200.41,59.6778,8.4596,16.6998,57156,4966,597
4530,0.00009666,206.21,59.4866,8.4525,17.4242,57449,4726,545
4540,0.00009687,203.05,59.3803,7.7395,17.2984,57454,4667,599
4550,0.00009709,199.98,59.9101,8.3540,17.5298,56993,5124,604
4560,0.00009730,202.66,59.7558,8.6338,17.0599,57370,4851,499
4570,0.00009751,211.29,60.5767,7.8418,16.8037,57617,4542,560
4580,0.00009773,199.83,60.2729,8.2135,17.6061,57638,4616,466
4590,0.00009794,204.20,59.8182,9.1936,17.4773,57656,4570,494
4600,0.00009815,211.96,59.7774,8.2197,18.2049,57495,4733,491
4610,0.00009837,205.56,61.0480,7.7774,17.0949,57380,4835,504
4620,0.00009858,219.24,60.6506,7.9626,16.3405,57398,4830,492
4630,0.00009879,205.99,61.6738,8.1228,16.3576,57927,4364,430
4640,0.00009901,193.12,61.4846,8.2503,18.4484,57311,4863,546
4650,0.00009922,226.82,60.2663,7.9681,17.6473,57388,4807,525
4660,0.00009943,202.15,60.3866,8.4393,17.8288,57668,4570,481
4670,0.00009965,212.66,60.9744,8.0851,17.3619,57933,4353,434
4680,0.00009986,200.57,63.1279,7.7198,17.4433,57740,4525,455
4690,0.00010007,202.49,62.4518,7.9275,17.8397,57524,4707,490
4700,0.00010029,206.00,61.4045,7.7681,17.5210,57982,4312,426
4710,0.00010050,213.01,61.4496,8.1248,17.4290,57822,4450,448
4720,0.00010071,209.89,61.2429,8.0929,17.1867,57723,4547,450
4730,0.00010093,222.88,62.0692,8.1973,17.5067,57628,4555,537
4740,0.00010114,230.00,62.5046,9.8471,18.0529,57237,4891,592
4750,0.00010135,217.68,63.5158,8.4812,17.4685,57622,4624,474
4760,0.00010157,206.85,64.2350,7.9956,17.0825,57319,4872,529
4770,0.00010178,199.21,62.9441,7.8154,17.6874,57960,4393,367
4780,0.00010199,211.18,63.3322,8.2457,17.3614,57476,4695,549
4790,0.00010221,191.75,63.6123,9.8100,17.5066,57779,4477,464
4800,0.00010242,198.08,63.4343,7.8459,17.9871,57469,4769,482
4810,0.00010263,215.01,62.7421,7.7675,17.6026,57603,4638,479
4820,0.00010285,236.75,62.5012,7.6299,17.2359,57811,4449,460
4830,0.00010306,196.78,62.2529,8.9112,16.5366,57579,4625,516
4840,0.00010327,205.87,63.4403,8.3188,17.0482,57485,4693,542
4850,0.00010349,226.95,64.8388,7.7066,17.5432,57495,4715,510
4860,0.00010370,219.53,64.8297,7.2278,18.0364,56962,5129,630
4870,0.00010391,218.70,64.1525,7.8969,18.0633,57404,4766,550
4880,0.00010413,233.75,64.1389,8.3235,16.1330,57786,4482,452
4890,0.00010434,207.40,62.9415,8.5718,17.3343,57715,4568,436
4900,0.00010455,202.57,64.2892,7.8814,17.8547,57830,4424,466
4910,0.00010477,195.29,64.3355,8.0882,17.9693,57622,4647,451
4920,0.00010498,194.79,65.3968,10.0346,17.6900,57509,4731,479
4930,0.00010519,223.91,64.5799,7.9912,17.4948,57009,5086,625
4940,0.00010541,231.86,64.8987,9.5698,16.9784,57167,4948,606
4950,0.00010562,182.34,66.0132,7.7348,17.2411,57388,4772,560
4960,0.00010583,196.49,66.3840,7.8846,17.3675,57677,4599,444
4970,0.00010605,199.19,65.5464,9.0543,17.4086,57267,4873,580
4980,0.00010626,183.23,65.3742,8.4277,16.5282,57529,4691,500
4990,0.00010647,205.36,66.5693,8.1117,18.4098,57292,4831,597
5000,0.00010669,215.53,66.2745,7.8249,17.8150,57521,4712,487
5010,0.00010690,223.17,66.1092,7.8660,16.3819,57687,4536,498
5020,0.00010711,233.52,66.2356,7.6872,17.6681,57299,4849,572
5030,0.00010733,236.35,65.6136,7.3717,17.3778,57472,4748,500
5040,0.00010754,222.73,66.9771,8.3975,16.9521,57485,4738,497
5050,0.00010775,231.10,67.4611,7.9062,16.9839,57363,4795,562
5060,0.00010797,211.56,66.7994,9.8583,17.5588,57564,4712,444
5070,0.00010818,196.12,67.1109,8.8222,16.3817,57195,4929,596
5080,0.00010839,221.03,67.7114,7.4820,17.0619,57535,4694,491
5090,0.00010861,200.79,66.6694,7.5096,16.4378,57237,4906,577
5100,0.00010882,205.53,66.9236,7.6483,16.8250,57360,4785,574
5110,0.00010903,221.65,68.7072,7.8517,17.8012,57675,4562,482
5120,0.00010925,217.26,66.8886,7.8751,16.5972,57282,4825,613
5130,0.00010946,245.74,67.1062,7.6937,18.5459,57526,4705,490
5140,0.00010967,178.74,69.2441,7.2080,17.2755,57283,4843,594
5150,0.00010989,206.24,69.1786,7.4823,17.3562,57413,4816,491
5160,0.00011010,214.00,67.4975,7.1688,16.9547,57769,4516,436
5170,0.00011031,230.35,68.0670,8.5867,17.9326,57448,4752,520
5180,0.00011053,200.48,67.0458,7.5469,16.6595,57755,4544,420
5190,0.00011074,207.95,67.9275,9.2223,17.6758,57199,4935,587
5200,0.00011095,214.50,68.4502,7.5213,16.7782,57902,4396,422
5210,0.00011117,202.49,68.1682,7.6241,17.4173,57122,4977,621
5220,0.00011138,231.38,69.5716,8.5486,17.5151,57808,4462,450
5230,0.00011159,222.74,68.9945,6.9036,16.9734,57400,4809,511
5240,0.00011181,198.54,69.6137,6.8843,17.6345,57559,4637,524
5250,0.00011202,203.34,68.3405,7.0509,17.3870,57442,4789,489
5260,0.00011223,205.84,67.9806,8.5714,17.8637,57452,4721,548
5270,0.00011245,225.23,70.5479,8.4473,17.2008,57716,4567,437
5280,0.00011266,217.74,71.5432,7.3994,17.2307,57736,4574,410
5290,0.00011287,181.96,71.8534,10.7940,17.2582,57833,4459,428
5300,0.00011309,199.13,69.7316,7.2901,16.9022,57750,4527,442
5310,0.00011330,194.16,71.0711,8.2301,16.8282,57246,4890,584
5320,0.00011351,216.06,71.6273,7.1259,18.0873,57493,4716,511
5330,0.00011373,248.04,71.8187,6.9120,16.9939,57638,4659,424
5340,0.00011394,238.79,70.1615,7.2755,16.2362,57387,4786,546
5350,0.00011415,207.51,68.7806,6.8070,17.3918,58189,4168,363
5360,0.00011437,199.99,72.1505,7.5892,16.8397,57943,4408,370
5370,0.00011458,212.51,72.3004,6.5528,17.0014,57525,4666,529
5380,0.00011479,209.30,72.9153,6.8405,17.0855,57519,4680,520
5390,0.00011501,205.67,71.6197,6.9982,17.0073,57548,4696,476
5400,0.00011522,241.33,71.1836,7.3902,17.1454,57404,4805,511
5410,0.00011543,202.44,72.5866,7.6671,16.0122,57226,4892,602
5420,0.00011565,231.84,72.3713,7.7751,17.4126,57726,4549,445
5430,0.00011586,229.85,73.3540,8.0529,17.3987,57868,4432,420
5440,0.00011607,200.57,72.6761,6.6455,17.1584,57471,4736,513
5450,0.00011629,203.30,71.9639,7.6580,17.2939,57040,5001,679
5460,0.00011650,200.76,72.7297,7.1462,17.3293,56703,5295,722
5470,0.00011671,217.67,70.8261,6.8359,17.1054,57064,5098,558
5480,0.00011693,221.96,73.3598,8.2995,17.8418,57257,4837,626
5490,0.00011714,222.36,73.1321,7.5626,16.7384,57285,4868,566
5500,0.00011735,190.66,73.1399,8.5536,16.4329,56946,5138,636
5510,0.00011757,232.60,73.4246,7.2622,16.9952,57311,4886,524
5520,0.00011778,188.74,73.4470,7.3836,16.9525,57468,4725,527
5530,0.00011799,200.93,73.3015,7.7963,16.4816,57751,4492,478
5540,0.00011821,221.66,73.1066,6.9202,17.3897,57462,4777,481
5550,0.00011842,199.86,75.4044,9.6441,16.0538,57478,4665,577
5560,0.00011863,239.71,76.1783,7.3567,18.1281,57743,4499,478
5570,0.00011885,182.84,75.5741,7.2133,15.9938,57337,4780,603
5580,0.00011906,235.02,74.7480,7.0154,16.7845,57657,4583,480
5590,0.00011927,197.52,72.6902,10.3343,16.8997,57408,4782,530
5600,0.00011949,238.86,75.8758,6.7714,16.6148,57049,5039,632
5610,0.00011970,219.33,75.9574,7.4452,17.2529,57263,4894,564
5620,0.00011991,202.07,76.1932,7.7531,17.1475,57250,4896,574
5630,0.00012013,199.37,75.1475,7.0532,16.9584,57585,4592,543
5640,0.00012034,229.84,75.7709,7.9152,17.4481,57174,4929,617
5650,0.00012055,218.64,75.9320,6.7147,16.8499,57758,4441,521
5660,0.00012077,216.65,76.1420,6.9893,16.3757,57364,4785,571
5670,0.00012098,209.92,75.3050,6.9307,16.9134,57197,4965,558
5680,0.00012119,215.42,76.0045,7.4727,16.8513,57642,4620,459
5690,0.00012141,228.05,75.2737,7.0769,16.9670,57339,4866,515
5700,0.00012162,224.72,76.3997,6.7244,16.2841,57177,4974,568
5710,0.00012183,223.70,76.7426,6.6489,16.6226,57826,4470,424
5720,0.00012205,193.73,77.0890,7.3608,17.5454,57479,4678,563
5730,0.00012226,226.05,77.5455,8.4629,16.5369,57785,4516,418
5740,0.00012247,216.79,76.4398,6.4949,17.5975,57688,4568,464
5750,0.00012269,215.52,77.9455,6.9630,15.9257,57242,4874,604
5760,0.00012290,216.10,78.4323,6.9337,16.2624,57664,4622,434
5770,0.00012311,206.07,78.6790,7.5359,16.8253,57839,4452,430
5780,0.00012333,196.87,78.7527,7.6532,17.5157,57602,4636,482
5790,0.00012354,184.62,80.2864,6.4577,17.1773,57600,4643,477
5800,0.00012375,204.90,79.1974,6.0602,16.5889,57390,4794,536
5810,0.00012397,211.34,78.6158,7.3897,16.5539,56831,5148,742
5820,0.00012418,205.36,76.3676,6.6707,17.3355,57580,4572,568
5830,0.00012439,191.96,78.1428,7.8006,15.9593,57000,5085,635
5840,0.00012461,221.23,80.0192,7.9139,16.1547,57610,4617,493
5850,0.00012482,219.22,79.5547,9.0151,17.3646,57130,5019,570
5860,0.00012503,197.77,81.2741,7.7446,17.3413,57715,4540,465
5870,0.00012525,196.87,80.1291,6.8129,16.6802,57505,4727,488
5880,0.00012546,200.16,79.7411,6.3735,17.6225,57775,4527,418
5890,0.00012567,218.47,79.8733,6.5100,16.2091,57691,4531,497
5900,0.00012589,233.53,79.6555,7.1428,16.5433,57148,4955,617
5910,0.00012610,202.27,79.6905,6.4778,16.6183,57476,4651,593
5920,0.00012631,196.67,80.4897,6.4971,17.6273,57934,4388,398
5930,0.00012653,223.81,78.7339,7.1126,17.6940,57520,4683,517
5940,0.00012674,211.37,81.0393,6.9264,16.7591,56964,5090,666
5950,0.00012695,136.96,80.7223,7.0949,17.3912,57781,4451,488
5960,0.00012717,174.56,81.7041,7.3396,16.9285,57278,4871,571
5970,0.00012738,203.65,80.7984,6.9234,16.6612,57557,4657,506
5980,0.00012759,194.17,80.0369,8.1526,16.7337,57642,4571,508
5990,0.00012781,230.46,80.7326,6.3595,17.5468,57727,4554,439
6000,0.00012802,183.46,81.4604,6.5256,16.9833,57168,4905,646
6010,0.00012823,217.24,81.8403,6.7829,16.6514,56985,5055,680
6020,0.00012845,218.95,82.2450,6.8463,16.8793,56963,5148,608
6030,0.00012866,211.89,83.4884,6.4994,17.5953,57127,5012,581
6040,0.00012887,202.97,82.1401,6.8103,16.4744,57746,4475,499
6050,0.00012909,197.85,81.6025,7.2700,17.0870,57241,4954,524
6060,0.00012930,212.55,82.9496,8.4819,17.1742,57821,4443,456
6070,0.00012951,213.90,80.8008,7.0400,16.3685,57628,4575,518
6080,0.00012973,239.60,82.9070,6.4242,16.7028,57544,4608,568
6090,0.00012994,224.55,84.7655,7.3907,17.3604,58235,4128,357
6100,0.00013015,199.33,82.8949,6.8726,17.0214,57103,4997,620
6110,0.00013037,200.04,80.1460,8.1922,16.7812,57871,4382,468
6120,0.00013058,195.86,84.1884,6.8834,16.3077,57906,4345,468
6130,0.00013079,219.16,84.1595,6.8074,16.9216,57498,4695,527
6140,0.00013101,220.06,84.6916,6.8729,17.7566,57816,4428,476
6150,0.00013122,215.33,83.7330,6.2803,17.2397,57704,4579,437
6160,0.00013143,253.65,85.1249,7.2311,16.2025,57622,4648,450
6170,0.00013165,210.46,83.2334,6.7693,16.3307,57730,4551,440
6180,0.00013186,215.74,83.9327,8.7550,16.9005,57302,4878,541
6190,0.00013207,235.23,84.7624,5.9658,16.3281,57677,4562,481
6200,0.00013229,214.19,84.2245,6.3154,16.2350,57045,5022,653
6210,0.00013250,215.79,83.8352,6.7288,16.9706,57648,4523,548
6220,0.00013271,216.28,85.1631,6.9318,16.7422,57935,4400,385
6230,0.00013293,211.84,85.5911,8.0746,15.6970,57421,4769,530
6240,0.00013314,201.18,85.1830,7.8144,16.6783,57085,5138,497
6250,0.00013335,190.17,85.6948,8.1382,16.4800,56885,5179,656
6260,0.00013357,217.36,85.7013,6.4729,17.0170,57555,4653,511
6270,0.00013378,210.73,85.6711,6.7156,16.6411,57511,4736,472
6280,0.00013399,195.72,86.3565,7.2742,16.6888,57861,4419,440
6290,0.00013421,210.52,87.5079,6.7956,16.9007,57226,4952,542
6300,0.00013442,228.05,85.8681,7.9690,16.2649,57903,4361,456
6310,0.00013463,219.49,88.2980,6.2394,17.0431,57409,4774,536
6320,0.00013485,225.20,87.0854,6.8311,16.9386,57422,4741,557
6330,0.00013506,214.84,86.9780,6.5612,16.3940,57573,4664,482
6340,0.00013527,210.70,87.1401,8.2322,16.3266,57819,4482,419
6350,0.00013549,229.06,87.5570,6.9305,15.9810,57463,4758,499
6360,0.00013570,238.13,84.5862,7.0241,17.6096,57818,4376,526
6370,0.00013591,214.65,88.8674,7.9954,17.4389,57726,4569,425
6380,0.00013613,216.91,90.8987,7.9494,16.7463,57437,4762,521
6390,0.00013634,204.90,87.4466,7.0869,17.4778,57360,4803,557
6400,0.00013655,254.87,86.2454,6.6624,16.8373,57592,4648,480
6410,0.00013677,261.97,86.6015,6.1954,18.0309,58262,4142,316
6420,0.00013698,211.10,87.7224,6.8727,16.8064,57522,4656,542
6430,0.00013719,233.47,89.7941,6.9734,16.5188,57755,4506,459
6440,0.00013741,190.58,88.3652,7.0775,16.0041,56981,5107,633
6450,0.00013762,217.60,88.0360,6.9422,16.4729,57345,4783,592
6460,0.00013783,215.80,90.1079,10.7843,16.1628,57457,4736,527
6470,0.00013805,227.29,88.9159,6.1359,16.2437,57530,4695,495
6480,0.00013826,226.17,88.8364,6.2651,16.5834,57447,4778,496
6490,0.00013847,213.31,90.1575,6.2949,17.2378,57059,5066,595
6500,0.00013869,228.64,86.2672,8.3214,16.1279,57601,4645,474
6510,0.00013890,222.67,90.1843,8.1687,16.8335,57045,5082,593
6520,0.00013911,192.28,90.9501,6.6169,15.6871,57968,4314,438
6530,0.00013933,231.02,88.7589,6.8507,16.3814,57258,4908,554
6540,0.00013954,215.26,90.9482,7.8355,15.6655,57030,5033,658
6550,0.00013975,229.66,89.2226,7.0657,16.3750,57185,4945,590
6560,0.00013997,247.91,91.6129,6.6112,17.9749,57735,4529,456
6570,0.00014018,238.05,89.9111,6.2995,15.9536,57323,4909,488
6580,0.00014039,210.19,89.2244,7.9501,16.4214,57526,4656,538
6590,0.00014061,256.88,91.0631,8.6189,16.4820,57295,4880,545
6600,0.00014082,231.89,93.2532,7.2652,16.8128,57337,4820,562
6610,0.00014103,195.22,89.5153,6.2503,16.9642,56541,5413,766
6620,0.00014125,202.36,91.2428,6.3594,16.7244,57318,4812,591
6630,0.00014146,206.37,91.8570,6.1041,15.9922,57039,5106,575
6640,0.00014167,217.14,90.5604,6.6264,16.8022,57178,4938,605
6650,0.00014189,225.57,93.3129,8.2783,16.1059,57044,5017,658
6660,0.00014210,215.46,91.5623,5.8542,16.9926,57445,4771,504
6670,0.00014231,239.62,91.0940,6.3421,15.9176,57548,4658,514
6680,0.00014253,221.06,92.1084,6.0414,16.1935,57340,4794,586
6690,0.00014274,197.88,93.6067,6.8311,15.8449,57734,4578,408
6700,0.00014295,238.50,92.3357,7.4586,17.5259,57251,4878,591
6710,0.00014317,222.13,91.3012,6.5613,16.2325,57177,5012,531
6720,0.00014338,232.92,93.5950,6.2480,16.5964,57232,4891,597
6730,0.00014359,229.56,94.2726,5.7814,15.9096,57821,4428,471
6740,0.00014381,228.64,90.5103,7.1098,17.0594,57180,5001,539
6750,0.00014402,203.54,92.6485,6.1749,15.8164,57566,4693,461
6760,0.00014423,203.17,92.3176,5.7297,16.5400,57725,4532,463
6770,0.00014445,215.25,94.4422,7.3055,16.2500,57213,4901,606
6780,0.00014466,210.77,91.4183,6.2945,15.8428,57231,4918,570
6790,0.00014487,243.26,92.2733,7.7400,17.1062,57417,4683,620
6800,0.00014509,205.25,93.9340,6.1869,16.4556,57523,4678,520
6810,0.00014530,205.66,92.6029,7.1932,17.0741,56699,5383,638
6820,0.00014551,215.85,94.4572,8.0817,16.6133,57270,4869,581
6830,0.00014573,222.82,96.6289,6.3332,17.2198,56983,5094,643
6840,0.00014594,235.34,96.6020,7.0743,17.1744,57426,4790,504
6850,0.00014615,218.06,96.2231,7.4836,15.7974,57203,4935,582
6860,0.00014637,224.69,92.0850,6.5792,16.2961,57991,4262,468
6870,0.00014658,233.35,95.5639,6.0027,16.5126,57281,4890,550
6880,0.00014679,215.07,97.1614,6.6079,16.1135,57361,4829,531
6890,0.00014701,215.95,95.6794,6.5414,15.3975,57574,4639,507
6900,0.00014722,218.30,96.1119,5.9111,17.2510,57253,4837,630
6910,0.00014743,231.92,94.2856,6.1496,15.8773,57772,4490,458
6920,0.00014765,230.98,91.8805,6.4967,16.2898,57536,4719,465
6930,0.00014786,245.64,96.1797,5.9187,16.7591,57199,4952,569
6940,0.00014807,204.75,98.0025,6.2640,15.8230,57570,4696,454
6950,0.00014829,203.92,96.1028,6.2174,16.3381,57610,4620,490
6960,0.00014850,232.59,97.4289,5.9490,16.6643,57355,4771,594
6970,0.00014871,247.91,95.2392,7.2567,16.4221,57367,4804,549
6980,0.00014893,241.97,96.0024,6.4154,16.0102,57472,4722,525
6990,0.00014914,230.13,97.1040,6.0803,16.8048,57103,5031,586
7000,0.00014935,241.62,98.1737,8.0689,16.1311,57606,4636,478
7010,0.00014957,237.15,98.3074,6.6995,15.7912,57401,4787,532
7020,0.00014978,225.66,98.4240,6.7866,15.5076,57635,4625,461
7030,0.00014999,241.55,99.7922,7.3666,16.0202,57169,4939,612
7040,0.00015021,236.48,98.8006,6.8387,16.0924,57494,4720,506
7050,0.00015042,226.46,98.0434,6.4993,16.1817,57252,4901,566
7060,0.00015063,243.44,99.3583,6.2626,16.7120,57623,4634,463
7070,0.00015085,245.62,99.9003,5.7895,16.6947,57650,4588,482
7080,0.00015106,210.39,98.4621,6.0807,16.6006,56995,5127,598
7090,0.00015127,207.87,100.0381,7.0701,16.1959,57684,4592,444
7100,0.00015149,219.57,99.7483,6.7103,16.0047,57542,4682,496
7110,0.00015170,243.39,100.1308,7.8600,16.7671,57458,4752,510
7120,0.00015191,230.15,100.3978,7.0349,15.0208,57243,4920,556
7130,0.00015213,212.86,103.3746,5.8389,15.9451,57636,4614,470
7140,0.00015234,199.00,101.9513,6.2972,15.2353,57065,5021,634
7150,0.00015255,200.66,99.1845,8.4501,15.6284,57142,4978,599
7160,0.00015277,208.45,100.3124,6.0596,16.3721,57704,4521,496
7170,0.00015298,239.41,98.4407,6.4035,16.2667,57638,4566,516
7180,0.00015319,205.00,98.8338,6.8262,16.5119,57468,4694,558
7190,0.00015341,256.24,100.6636,8.1453,16.2452,57376,4799,545
7200,0.00015362,212.23,103.7507,5.1195,15.5843,57552,4629,539
7210,0.00015383,221.88,100.1385,6.1720,15.7684,57756,4493,470
7220,0.00015405,231.50,100.4129,7.2234,17.1735,57469,4723,528
7230,0.00015426,206.84,99.4698,8.7361,15.6696,57123,5001,596
7240,0.00015447,208.38,104.4801,5.6290,16.7761,58033,4294,393
7250,0.00015469,209.46,104.8354,8.8252,16.2533,57764,4531,425
7260,0.00015490,216.64,102.3299,5.9456,16.5887,57287,4911,522
7270,0.00015511,225.17,103.0466,6.5692,15.0090,57363,4736,621
7280,0.00015533,201.33,104.4923,6.8179,15.1557,57112,4988,619
7290,0.00015554,206.18,101.0484,7.3273,15.5811,57378,4776,567
7300,0.00015575,216.91,104.4449,6.1287,16.8394,57351,4799,570
7310,0.00015597,220.02,102.5621,6.0337,15.5536,57339,4802,579
7320,0.00015618,214.22,103.9571,5.5807,16.3723,57909,4407,404
7330,0.00015639,222.84,104.3441,6.8565,16.3211,57210,4977,533
