step,lr,total_its,embed_norm,grad_bb,grad_pfc,p16,p32,p64
149830,0.00075596,426.66,27.6248,7.5295,2.5503,57596,4643,481
149840,0.00075593,352.30,27.4434,8.0559,2.5448,57377,4842,502
149850,0.00075591,419.00,26.6606,7.6947,2.6396,57465,4729,527
149860,0.00075589,441.67,27.4874,8.5085,2.5887,57109,4993,618
149870,0.00075586,461.79,26.9131,7.4656,2.5208,57338,4819,563
149880,0.00075584,456.53,27.1050,7.3448,2.6725,57825,4412,483
149890,0.00075581,456.54,27.8192,7.0350,2.6235,57540,4728,452
149900,0.00075579,438.96,27.3418,8.1482,2.7412,57599,4626,496
149910,0.00075577,441.42,27.6058,7.7039,2.6081,56864,5212,645
149920,0.00075574,430.45,26.4208,7.1295,2.5806,57524,4731,465
149930,0.00075572,456.97,27.0660,7.8699,2.4683,57374,4838,508
149940,0.00075570,463.10,27.2567,7.1991,2.3785,57563,4669,488
149950,0.00075567,441.87,27.3365,8.0234,2.6512,57725,4522,473
149960,0.00075565,403.82,27.7862,7.4933,2.5406,57465,4701,554
149970,0.00075562,418.32,26.3396,7.9926,2.5027,57454,4762,504
149980,0.00075560,401.58,26.1865,7.5466,2.6808,57803,4393,524
149990,0.00075558,423.07,27.4304,7.6219,2.4696,57813,4466,441
150000,0.00075555,355.99,26.8151,7.7226,2.5673,57192,4917,611
150010,0.00075553,442.25,27.5134,7.1102,2.5442,57439,4718,563
150020,0.00075551,457.91,27.0393,8.0035,2.6929,57290,4878,552
150030,0.00075548,443.97,27.1262,7.5933,2.4970,57558,4695,467
150040,0.00075546,458.92,26.7744,7.4316,2.6905,57286,4915,519
150050,0.00075543,457.68,26.6429,7.6795,2.6112,57424,4785,512
150060,0.00075541,455.91,27.4017,7.3050,2.5436,57561,4657,502
150070,0.00075539,450.32,26.5063,7.7727,2.5659,57592,4633,496
150080,0.00075536,464.00,26.9966,7.6865,2.5494,57521,4648,550
150090,0.00075534,458.67,27.8168,7.5699,2.7278,57710,4522,488
150100,0.00075532,451.82,28.3205,7.2655,2.5686,57040,5058,622
150110,0.00075529,412.92,27.3843,7.3971,2.7655,57231,4838,651
150120,0.00075527,389.32,26.2357,7.3072,2.5756,57349,4756,615
150130,0.00075525,416.81,26.5988,7.6804,2.6259,57485,4717,517
150140,0.00075522,388.49,27.7225,7.2505,2.6198,57174,4886,660
150150,0.00075520,422.14,28.2026,7.1891,2.6193,56777,5263,680
150160,0.00075517,444.75,26.8954,7.5184,2.5963,57562,4640,517
150170,0.00075515,451.63,27.2257,8.0011,2.4369,57126,5017,578
150180,0.00075513,459.08,27.0298,7.5415,2.5112,57395,4806,519
150190,0.00075510,469.13,27.0110,8.5919,2.5127,57525,4686,510
150200,0.00075508,452.48,28.0054,7.8147,2.7646,57655,4647,418
150210,0.00075506,435.23,26.5499,7.7429,2.5441,57350,4838,532
150220,0.00075503,472.75,26.6414,8.0766,2.6401,57467,4680,573
150230,0.00075501,456.64,27.3248,7.1399,2.6257,57433,4749,538
150240,0.00075498,416.75,26.9619,7.1947,2.6261,57412,4780,528
150250,0.00075496,452.19,27.3450,7.3137,2.7149,57057,5060,602
150260,0.00075494,439.67,26.4574,7.3977,2.6532,57884,4437,400
150270,0.00075491,441.52,26.5422,8.0786,2.5409,57369,4789,562
150280,0.00075489,383.42,26.2144,7.8568,2.5810,57315,4864,540
150290,0.00075487,400.26,26.8304,8.1369,2.5240,57510,4682,528
150300,0.00075484,443.71,26.8490,7.9603,2.4696,57285,4906,529
150310,0.00075482,358.70,26.3736,7.2613,2.4961,56967,5134,620
150320,0.00075479,418.44,26.6978,7.5493,2.4199,57438,4793,489
150330,0.00075477,387.87,26.2610,7.3995,2.5999,57352,4771,596
150340,0.00075475,399.06,26.8034,7.6898,2.5950,57540,4646,534
150350,0.00075472,450.39,26.1149,7.4650,2.7571,57345,4806,570
150360,0.00075470,466.30,26.6193,10.7000,2.4970,57543,4674,502
150370,0.00075468,437.51,26.9172,7.6760,2.5827,57590,4683,447
150380,0.00075465,415.25,26.3764,7.7066,2.5013,57208,4913,598
150390,0.00075463,454.94,26.5594,7.7746,2.5841,56673,5306,742
150400,0.00075461,449.40,27.1845,7.5503,2.7334,57828,4463,429
150410,0.00075458,468.35,27.3653,8.2845,2.5048,57372,4753,595
150420,0.00075456,465.76,27.0762,9.8438,2.6012,57701,4575,444
150430,0.00075453,453.96,26.1358,8.3761,2.6213,57484,4762,474
150440,0.00075451,404.34,27.0864,7.5914,2.4500,57262,4882,576
150450,0.00075449,456.31,27.3621,8.0132,2.6330,57465,4722,533
150460,0.00075446,450.56,27.4707,7.9322,2.4695,57428,4768,524
150470,0.00075444,381.42,27.4440,8.6772,2.4901,56922,5094,704
150480,0.00075442,375.98,27.5363,7.1945,2.5457,57411,4756,552
150490,0.00075439,413.68,27.4679,7.4492,2.5585,57166,4973,580
150500,0.00075437,395.60,25.7248,8.0304,2.4537,57922,4359,439
150510,0.00075434,435.12,27.7352,7.4025,2.6141,57300,4784,636
150520,0.00075432,394.50,26.5587,8.3432,2.5948,57472,4721,527
150530,0.00075430,394.26,26.4368,8.0402,2.2982,57602,4652,467
150540,0.00075427,445.68,27.6259,7.8013,2.6811,57280,4940,501
150550,0.00075425,434.83,26.6283,7.9217,2.5553,57414,4742,565
150560,0.00075423,456.55,27.9377,8.0808,2.5231,57676,4562,482
150570,0.00075420,412.20,28.0057,7.2599,2.5608,57084,4983,652
150580,0.00075418,448.94,27.4401,7.6445,2.5666,57958,4338,424
150590,0.00075415,448.40,26.6294,7.5288,2.5679,57742,4520,458
150600,0.00075413,445.19,26.5903,8.2148,2.6495,57199,4924,596
150610,0.00075411,413.58,26.6429,7.7577,2.5075,57704,4544,472
150620,0.00075408,440.18,26.1653,8.1370,2.5317,57691,4567,462
150630,0.00075406,402.80,26.8390,7.2903,2.5878,57691,4534,495
150640,0.00075404,454.53,26.2081,8.1731,2.6370,57382,4763,575
150650,0.00075401,426.73,27.3127,8.2170,2.6484,57419,4780,520
150660,0.00075399,392.25,27.2861,7.4074,2.7603,57374,4795,551
150670,0.00075397,433.76,26.7472,7.2881,2.7128,57595,4667,458
150680,0.00075394,405.13,26.8289,7.5184,2.4328,57054,5035,632
150690,0.00075392,439.39,27.9827,8.3547,2.6398,56802,5187,731
150700,0.00075389,441.61,26.8533,8.6113,2.6202,57436,4774,510
150710,0.00075387,473.28,27.2567,7.9168,2.5794,56975,5147,598
150720,0.00075385,431.50,27.1108,7.6706,2.6508,57314,4806,600
150730,0.00075382,428.71,26.4973,9.2046,2.6287,57772,4482,465
150740,0.00075380,470.27,26.6608,7.7853,2.4951,57280,4883,557
150750,0.00075378,459.16,26.2169,8.3047,2.7301,57535,4638,547
150760,0.00075375,454.38,26.5317,8.0801,2.4566,57365,4766,589
150770,0.00075373,460.98,27.0449,7.3488,2.5644,56988,5100,632
150780,0.00075370,445.98,27.1586,7.7545,2.5555,57521,4642,557
150790,0.00075368,407.15,26.5936,7.9804,2.6608,57281,4883,556
150800,0.00075366,382.33,26.4691,7.8828,2.6627,57381,4805,534
150810,0.00075363,438.67,27.0948,7.8267,2.6864,57723,4501,496
150820,0.00075361,452.41,25.8280,8.1877,2.5649,57672,4579,469
150830,0.00075359,454.48,26.5649,7.6883,2.5885,57255,4817,648
150840,0.00075356,445.69,27.0411,7.5138,2.4952,57837,4446,437
150850,0.00075354,433.25,25.8536,7.4273,2.6020,57241,4954,525
150860,0.00075351,437.79,26.8461,7.0068,2.5307,57679,4572,468
150870,0.00075349,432.22,27.5605,8.5155,2.5732,57647,4598,476
150880,0.00075347,401.94,27.7835,7.4353,2.6278,57592,4638,490
150890,0.00075344,424.98,27.1427,7.5904,2.6119,56996,5104,620
150900,0.00075342,470.27,26.2631,7.6406,2.4975,57172,4978,570
150910,0.00075340,463.25,26.2628,7.5217,2.6207,57534,4664,522
150920,0.00075337,443.23,27.6788,8.1185,2.4239,57318,4898,504
150930,0.00075335,415.69,26.6554,7.8805,2.5549,57679,4553,487
150940,0.00075333,408.54,26.9602,6.9939,2.6747,57784,4512,424
150950,0.00075330,458.24,26.9294,8.1053,2.6408,57400,4834,487
150960,0.00075328,454.16,27.1483,7.6375,2.5250,57156,5004,560
150970,0.00075325,421.19,26.1867,7.8670,2.5662,58157,4203,360
150980,0.00075323,454.50,26.3452,7.5302,2.5955,57552,4636,533
150990,0.00075321,451.85,27.4877,7.7719,2.7309,57260,4843,618
151000,0.00075318,429.29,27.5221,8.0310,2.4623,57295,4878,548
151010,0.00075316,435.65,26.2935,8.0171,2.6691,57346,4834,540
151020,0.00075314,461.74,26.7925,7.1944,2.4442,57474,4768,479
151030,0.00075311,428.72,27.4760,7.6204,2.4443,57286,4895,540
151040,0.00075309,436.74,26.6140,8.2712,2.5529,57454,4716,550
151050,0.00075306,450.17,27.5508,7.9040,2.7073,57779,4512,429
151060,0.00075304,427.89,26.8748,7.6015,2.4874,57695,4604,421
151070,0.00075302,412.17,26.3688,7.8215,2.6496,57396,4720,604
151080,0.00075299,399.46,27.3124,7.5437,2.5940,57517,4680,524
151090,0.00075297,425.10,26.8666,8.5928,2.3783,57646,4614,460
151100,0.00075295,371.87,27.4436,7.8511,2.4258,57452,4727,541
151110,0.00075292,449.64,26.8027,7.2744,2.4580,57498,4652,570
151120,0.00075290,421.65,27.3768,7.8421,2.5749,57324,4859,537
151130,0.00075287,454.17,26.6325,7.4447,2.5571,57386,4697,638
151140,0.00075285,445.79,25.9759,7.8031,2.6343,57475,4720,525
151150,0.00075283,390.16,27.2984,7.6533,2.3825,57030,5032,658
151160,0.00075280,459.14,26.2080,7.4483,2.5680,57614,4564,542
151170,0.00075278,422.33,26.3129,7.4293,2.6424,57423,4801,496
151180,0.00075276,437.61,27.6198,7.1964,2.4694,57515,4710,495
151190,0.00075273,459.96,26.9725,8.0909,2.6723,57614,4659,447
151200,0.00075271,453.80,27.5989,8.6042,2.4855,57849,4399,472
151210,0.00075269,445.30,26.0307,8.6319,2.5479,57305,4849,566
151220,0.00075266,401.73,27.2770,8.0504,2.6838,57499,4702,519
151230,0.00075264,392.82,27.6362,7.7571,2.5164,57264,4883,572
151240,0.00075261,421.33,26.4741,7.8981,2.6915,57195,4933,593
151250,0.00075259,420.20,26.5535,8.7466,2.5683,57550,4630,540
151260,0.00075257,412.46,27.2673,6.8927,2.6156,57280,4837,604
151270,0.00075254,401.02,26.8090,7.6652,2.4628,57838,4383,499
151280,0.00075252,390.39,26.5253,7.9179,2.7392,57714,4568,438
151290,0.00075250,407.41,27.8327,8.4424,2.7188,57112,5008,600
151300,0.00075247,451.77,26.5900,8.0192,2.7079,57489,4697,534
151310,0.00075245,454.64,27.7011,7.6441,2.5619,57247,4910,563
151320,0.00075242,430.62,26.5613,8.0693,2.3211,56991,5095,633
151330,0.00075240,464.74,27.0426,7.4686,2.7584,57563,4656,501
151340,0.00075238,453.62,27.2440,7.6303,2.4977,57371,4861,488
151350,0.00075235,437.05,26.1803,7.4378,2.6039,57450,4780,489
151360,0.00075233,420.65,26.4820,8.5925,2.6164,57404,4782,534
151370,0.00075231,439.46,26.5350,7.3511,2.6178,57669,4589,462
151380,0.00075228,438.81,26.8587,7.3107,2.5631,57566,4674,480
151390,0.00075226,405.64,27.6410,7.5175,2.4995,56940,5150,631
151400,0.00075223,438.98,26.9692,8.1708,2.4330,57489,4773,458
151410,0.00075221,395.45,26.7367,7.5764,2.5517,57376,4795,549
151420,0.00075219,385.90,27.0630,7.1524,2.7080,57098,5007,615
151430,0.00075216,404.27,26.9699,7.4793,2.6356,57311,4827,582
151440,0.00075214,459.98,27.2228,7.8023,2.5223,57757,4508,454
151450,0.00075212,437.22,26.4547,7.8243,2.5796,57674,4541,505
151460,0.00075209,463.63,26.7007,7.4211,2.4451,57016,5093,610
151470,0.00075207,475.96,25.8952,8.5398,2.7189,57602,4632,487
151480,0.00075205,420.26,26.6054,7.3660,2.5450,57017,5097,606
151490,0.00075202,421.21,26.5244,7.3620,2.6265,57493,4708,519
151500,0.00075200,446.92,26.7440,7.7209,2.5997,57405,4772,543
151510,0.00075197,458.53,26.6436,8.2388,2.5626,57236,4918,567
151520,0.00075195,461.69,27.2870,8.2274,2.6078,57328,4814,578
151530,0.00075193,452.85,27.3287,7.3711,2.5884,57656,4573,492
151540,0.00075190,426.69,26.9760,7.7621,2.5534,57109,5028,583
151550,0.00075188,427.72,26.5643,7.4953,2.6814,57439,4692,589
151560,0.00075186,400.34,25.9508,7.3720,2.4620,57238,4902,579
151570,0.00075183,457.13,26.4687,7.8080,2.4554,57724,4557,438
151580,0.00075181,462.22,26.1537,7.6000,2.4906,57355,4848,517
151590,0.00075178,470.37,26.4082,7.2161,2.5194,57239,4909,572
151600,0.00075176,438.73,26.5490,9.2765,2.5565,57967,4321,432
151610,0.00075174,419.35,27.4121,8.0191,2.4989,57816,4494,410
151620,0.00075171,442.72,26.7044,8.1343,2.5752,56721,5392,607
151630,0.00075169,457.49,26.9337,7.7800,2.6504,57625,4603,492
151640,0.00075167,432.75,26.1124,7.9198,2.6206,57366,4787,566
151650,0.00075164,438.67,26.5135,7.9786,2.5925,57574,4670,477
151660,0.00075162,439.35,27.0308,7.9628,2.6657,57140,4974,606
151670,0.00075159,440.63,27.1585,7.7183,2.7227,57133,5022,565
151680,0.00075157,456.52,27.0263,7.7021,2.6525,57515,4694,510
151690,0.00075155,390.17,26.6540,8.3247,2.4919,57500,4692,528
151700,0.00075152,413.75,26.9992,7.9525,2.5868,57765,4447,508
151710,0.00075150,442.27,26.1066,8.8392,2.6222,57480,4722,518
151720,0.00075148,413.37,27.2815,7.3515,2.6011,57459,4685,576
151730,0.00075145,414.20,27.0862,8.1596,2.5729,57139,4951,630
151740,0.00075143,364.39,27.8893,7.1934,2.5776,57425,4826,469
151750,0.00075141,405.84,26.0335,7.8041,2.5022,57698,4540,482
151760,0.00075138,466.54,26.2952,7.6197,2.6244,57078,5052,590
151770,0.00075136,402.94,27.1962,9.7500,2.6343,57079,5013,628
151780,0.00075133,434.33,26.0281,7.8864,2.4599,57449,4735,536
151790,0.00075131,442.98,26.8572,7.8688,2.4748,57764,4533,424
151800,0.00075129,453.25,26.3126,7.8392,2.5083,57282,4809,628
151810,0.00075126,447.90,27.6519,7.5533,2.6419,57654,4589,477
151820,0.00075124,432.29,26.9921,7.6195,2.6454,57604,4589,527
151830,0.00075122,408.35,26.3984,7.6712,2.6051,57167,4986,567
151840,0.00075119,444.20,25.7928,7.8739,2.6768,57752,4483,485
151850,0.00075117,416.58,26.5173,8.0550,2.5853,57247,4891,581
151860,0.00075114,438.83,26.2974,7.4272,2.4298,57426,4761,534
151870,0.00075112,434.10,26.6876,7.8131,2.6177,58048,4259,413
151880,0.00075110,410.66,26.5185,8.0167,2.4774,57524,4698,498
151890,0.00075107,408.62,26.6584,7.6681,2.6093,57527,4692,501
151900,0.00075105,464.50,26.8778,7.4369,2.4955,57434,4751,535
151910,0.00075103,452.14,25.8726,7.7700,2.5714,57391,4753,577
151920,0.00075100,451.46,26.6082,7.3604,2.6367,58057,4288,375
151930,0.00075098,423.84,26.5111,7.7399,2.5883,57253,4879,588
151940,0.00075095,444.39,27.6119,8.4148,2.7424,57420,4730,570
151950,0.00075093,465.96,26.3261,7.6568,2.6292,57241,4887,592
151960,0.00075091,442.15,27.2305,7.8176,2.5663,57285,4897,539
151970,0.00075088,447.86,26.6767,7.6906,2.5314,57887,4395,438
151980,0.00075086,466.84,26.9382,7.8077,2.6023,57351,4805,563
151990,0.00075084,462.33,26.8411,7.4297,2.4318,57764,4497,458
152000,0.00075081,364.81,27.0581,7.9901,2.5968,57438,4726,556
152010,0.00075079,399.47,26.6591,7.9032,2.5408,56782,5355,582
152020,0.00075077,408.58,26.6797,8.0088,2.4905,57295,4871,554
152030,0.00075074,417.54,26.4482,7.5638,2.5865,57114,5034,572
152040,0.00075072,426.93,26.7638,7.9082,2.5583,57322,4806,592
152050,0.00075069,463.35,26.6967,7.4344,2.7703,57610,4561,550
152060,0.00075067,451.90,26.6996,7.1491,2.5343,57546,4679,495
152070,0.00075065,427.33,25.9028,7.6532,2.4998,57297,4868,555
152080,0.00075062,445.30,26.7654,7.7276,2.4193,57084,5070,566
152090,0.00075060,410.78,27.0628,7.1467,2.5481,56959,5177,584
152100,0.00075058,444.53,25.8746,8.0117,2.4275,57060,5028,632
152110,0.00075055,441.39,26.4000,8.0401,2.5729,57560,4638,522
152120,0.00075053,457.23,26.0864,8.2701,2.6151,57569,4644,507
152130,0.00075050,460.10,26.3122,7.8078,2.6871,57364,4860,496
152140,0.00075048,436.51,25.5545,7.3774,2.8046,58145,4196,379
152150,0.00075046,401.03,25.2515,7.6068,2.5702,57488,4713,519
152160,0.00075043,429.87,26.0484,7.6503,2.7408,57197,4987,537
152170,0.00075041,425.69,26.5463,8.1727,2.7795,57453,4757,510
152180,0.00075039,381.39,26.2125,7.8719,2.6988,57373,4823,524
152190,0.00075036,399.04,26.1989,8.2424,2.7557,57011,5109,600
152200,0.00075034,383.22,27.3899,7.9412,2.6371,57020,5054,646
152210,0.00075031,415.13,27.4313,7.7134,2.5503,57214,4972,534
152220,0.00075029,459.83,27.0485,7.8408,2.5914,57381,4708,631
152230,0.00075027,439.11,27.7977,8.0241,2.8201,57500,4679,540
152240,0.00075024,461.08,26.3455,7.9021,2.6622,57262,4826,631
152250,0.00075022,471.95,27.2068,7.8384,2.5055,57682,4555,483
152260,0.00075020,456.64,27.6863,7.2415,2.6068,57885,4370,465
152270,0.00075017,457.55,26.5633,7.4798,2.3747,57238,4902,580
152280,0.00075015,425.75,26.1437,8.2167,2.6105,58045,4238,437
152290,0.00075013,441.06,25.8133,7.5418,2.5106,57420,4724,576
152300,0.00075010,460.72,27.1674,7.6155,2.5525,57120,5022,578
152310,0.00075008,382.25,27.2704,7.7684,2.6207,57635,4588,496
152320,0.00075005,428.37,26.5548,7.6557,2.6770,58126,4200,394
152330,0.00075003,446.58,25.6198,7.9818,2.5657,57343,4850,528
152340,0.00075001,400.29,26.7310,7.5815,2.4469,57586,4689,444
152350,0.00074998,420.38,26.5638,8.9094,2.5600,57852,4458,410
152360,0.00074996,424.80,26.0847,7.6357,2.4853,57738,4503,479
152370,0.00074994,398.80,26.7946,7.8710,2.7142,57103,4989,628
152380,0.00074991,442.50,26.5609,7.4843,2.4675,57317,4843,560
152390,0.00074989,458.55,27.0952,7.5165,2.6732,57577,4690,453
152400,0.00074986,462.40,26.4098,8.1782,2.4824,57068,4994,658
152410,0.00074984,455.80,26.4207,7.6675,2.5345,57628,4606,486
152420,0.00074982,454.01,26.5681,7.4232,2.4966,57237,4861,622
152430,0.00074979,425.25,27.1077,7.2147,2.5223,57680,4569,471
152440,0.00074977,434.44,25.8773,7.8828,2.4579,57609,4543,568
152450,0.00074975,454.26,27.7310,7.4579,2.6010,57528,4681,511
152460,0.00074972,448.29,27.9364,8.0298,2.5519,58076,4248,397
152470,0.00074970,450.73,27.1232,7.6135,2.4745,57435,4812,473
152480,0.00074967,439.18,26.5725,7.8635,2.4899,57185,4963,572
152490,0.00074965,447.28,26.0588,7.7898,2.6016,57284,4842,594
152500,0.00074963,410.35,26.4558,7.4171,2.6403,57104,4996,620
152510,0.00074960,413.74,26.5298,7.7217,2.5246,57083,5001,636
152520,0.00074958,453.50,27.8135,7.6017,2.5987,57413,4779,528
152530,0.00074956,467.66,26.8066,8.2750,2.6011,57679,4559,482
152540,0.00074953,447.57,26.6843,7.9869,2.4694,57194,4902,624
152550,0.00074951,461.57,27.0011,7.9823,2.6269,58020,4257,442
152560,0.00074949,422.36,26.7069,7.9050,2.5310,57288,4869,563
152570,0.00074946,432.96,25.8272,7.8755,2.6603,57736,4491,493
152580,0.00074944,432.35,27.6410,8.1723,2.5749,57619,4624,477
152590,0.00074941,457.28,26.2963,7.5525,2.4129,57327,4881,512
152600,0.00074939,457.57,26.5651,7.8748,2.5344,57571,4673,476
152610,0.00074937,415.92,26.7991,7.5121,2.5644,57351,4774,596
152620,0.00074934,434.26,26.5561,7.7084,2.8433,57694,4545,482
152630,0.00074932,455.07,28.1100,7.8180,2.5391,56980,5099,641
152640,0.00074930,359.30,27.9343,7.4682,2.4426,57347,4822,552
152650,0.00074927,414.91,26.6821,7.2853,2.5970,57350,4826,544
152660,0.00074925,454.73,25.9721,7.8634,2.5818,57576,4606,538
152670,0.00074922,460.62,27.2913,7.9863,2.6681,57069,5059,592
152680,0.00074920,430.91,26.2561,7.9088,2.6151,57549,4622,549
152690,0.00074918,400.95,25.6175,7.7614,2.5740,57528,4629,563
152700,0.00074915,475.42,27.1293,8.4165,2.8012,57608,4663,448
152710,0.00074913,445.83,26.0382,9.1005,2.5779,57222,4902,596
152720,0.00074911,457.71,26.8936,8.4898,2.4324,57686,4549,485
152730,0.00074908,466.60,27.8228,8.0440,2.5400,57203,4949,568
152740,0.00074906,436.09,26.9648,8.2052,2.6615,57124,4943,653
152750,0.00074903,447.39,27.2703,8.1425,2.5504,57332,4818,570
152760,0.00074901,458.74,26.7976,7.7152,2.6758,57852,4470,398
152770,0.00074899,381.11,26.6115,8.1791,2.6261,57659,4577,484
152780,0.00074896,407.05,25.8294,7.5166,2.5444,56870,5220,630
152790,0.00074894,396.96,26.3200,7.4409,2.5744,57107,5050,563
152800,0.00074892,410.10,26.2143,8.0205,2.4890,57207,4928,585
152810,0.00074889,399.27,27.5104,7.4636,2.5280,57578,4652,491
152820,0.00074887,447.98,26.5678,8.8721,2.6056,57308,4885,527
152830,0.00074885,413.50,27.7525,7.9408,2.7388,57560,4676,485
152840,0.00074882,393.92,27.3860,7.7632,2.6201,57228,4922,570
152850,0.00074880,459.16,26.4488,8.2778,2.5732,57807,4525,387
152860,0.00074877,438.27,26.0841,7.6261,2.6218,57754,4456,510
152870,0.00074875,450.59,25.7369,8.5536,2.5065,57214,4941,566
152880,0.00074873,387.43,26.9732,8.3568,2.5274,57087,5008,626
152890,0.00074870,428.51,28.0708,7.7391,2.5605,57432,4743,545
152900,0.00074868,427.87,26.6639,8.4384,2.5491,57561,4682,477
152910,0.00074866,449.33,26.3721,8.4171,2.5923,57747,4514,460
152920,0.00074863,410.44,27.4279,7.5412,2.5217,57090,4954,677
152930,0.00074861,452.48,26.5553,7.7289,2.7165,57538,4701,481
152940,0.00074858,449.60,26.4547,7.7494,2.4933,57619,4618,483
152950,0.00074856,449.08,25.5206,7.9698,2.6680,56904,5096,720
152960,0.00074854,421.03,26.4130,7.9929,2.6312,57564,4652,504
152970,0.00074851,402.17,26.9402,7.6719,2.5282,57817,4444,458
152980,0.00074849,412.25,26.4252,7.4470,2.5473,56574,5398,748
152990,0.00074847,418.84,25.7075,7.4748,2.4956,57400,4785,535
153000,0.00074844,410.80,25.9235,8.0071,2.5455,57470,4723,527
153010,0.00074842,390.95,26.4334,8.5338,2.6800,56881,5078,760
153020,0.00074839,438.42,27.1243,7.0453,2.4938,57609,4604,507
153030,0.00074837,444.48,26.6492,7.4667,2.6124,57386,4776,558
153040,0.00074835,401.60,27.1487,7.7250,2.8019,57398,4798,524
153050,0.00074832,454.84,27.3484,7.8034,2.7065,57685,4522,512
153060,0.00074830,458.96,26.6661,7.8135,2.5319,56977,5137,607
153070,0.00074828,472.14,27.6183,8.0671,2.6704,57259,4840,621
153080,0.00074825,430.07,25.9026,8.6103,2.6498,57214,4860,646
153090,0.00074823,414.33,26.6835,7.6984,2.8304,57343,4787,590
153100,0.00074821,466.37,27.1907,7.6885,2.6606,57258,4909,553
153110,0.00074818,462.60,25.9434,7.5040,2.6443,57360,4799,561
153120,0.00074816,426.84,26.0107,8.2096,2.6616,57256,4868,596
153130,0.00074813,382.90,26.6005,7.7167,2.6507,57369,4732,619
153140,0.00074811,415.60,25.7974,7.9347,2.6183,57609,4620,491
153150,0.00074809,419.00,26.8106,7.5147,2.6076,57408,4796,516
153160,0.00074806,326.74,25.8966,7.4636,2.4674,57130,4940,650
153170,0.00074804,448.78,26.2945,8.0654,2.4841,57289,4834,597
153180,0.00074802,434.40,26.0757,7.4335,2.5778,57380,4826,514
153190,0.00074799,461.30,27.3265,7.1335,2.6250,57349,4812,559
153200,0.00074797,461.83,26.9346,7.5010,2.6416,57469,4783,468
153210,0.00074794,450.11,26.8674,7.8422,2.4871,57307,4834,578
