step,lr,total_its
427520,0.00009773,494.13
427530,0.00009771,502.20
427540,0.00009768,492.49
427550,0.00009766,498.37
427560,0.00009763,491.77
427570,0.00009761,472.24
427580,0.00009759,494.88
427590,0.00009756,491.45
427600,0.00009754,506.34
427610,0.00009752,491.48
427620,0.00009749,498.10
427630,0.00009747,488.11
427640,0.00009744,491.05
427650,0.00009742,492.18
427660,0.00009740,484.58
427670,0.00009737,509.62
427680,0.00009735,503.47
427690,0.00009733,496.41
427700,0.00009730,484.75
427710,0.00009728,498.88
427720,0.00009725,480.62
427730,0.00009723,495.05
427740,0.00009721,502.51
427750,0.00009718,488.90
427760,0.00009716,497.82
427770,0.00009714,492.90
427780,0.00009711,494.19
427790,0.00009709,495.11
427800,0.00009707,479.62
427810,0.00009704,517.40
427820,0.00009702,489.66
427830,0.00009699,485.96
427840,0.00009697,513.14
427850,0.00009695,501.89
427860,0.00009692,495.74
427870,0.00009690,515.42
427880,0.00009688,493.57
427890,0.00009685,492.06
427900,0.00009683,505.78
427910,0.00009680,498.09
427920,0.00009678,489.79
427930,0.00009676,501.31
427940,0.00009673,483.61
427950,0.00009671,507.71
427960,0.00009669,497.26
427970,0.00009666,491.15
427980,0.00009664,504.12
427990,0.00009661,497.24
428000,0.00009659,387.07
428010,0.00009657,516.51
428020,0.00009654,497.67
428030,0.00009652,486.06
428040,0.00009650,505.14
428050,0.00009647,484.61
428060,0.00009645,485.65
428070,0.00009643,506.49
428080,0.00009640,482.21
428090,0.00009638,500.12
428100,0.00009635,497.97
428110,0.00009633,502.32
428120,0.00009631,499.69
428130,0.00009628,505.75
428140,0.00009626,497.30
428150,0.00009624,496.71
428160,0.00009621,480.71
428170,0.00009619,511.13
428180,0.00009616,487.84
428190,0.00009614,497.40
428200,0.00009612,501.87
428210,0.00009609,488.27
428220,0.00009607,500.66
428230,0.00009605,500.26
428240,0.00009602,488.73
428250,0.00009600,499.54
428260,0.00009597,491.95
428270,0.00009595,496.67
428280,0.00009593,491.79
428290,0.00009590,487.15
428300,0.00009588,497.76
428310,0.00009586,504.48
428320,0.00009583,500.79
428330,0.00009581,486.11
428340,0.00009579,502.36
428350,0.00009576,491.11
428360,0.00009574,500.73
428370,0.00009571,499.60
428380,0.00009569,479.04
428390,0.00009567,493.59
428400,0.00009564,408.47
428410,0.00009562,487.58
428420,0.00009560,500.80
428430,0.00009557,502.53
428440,0.00009555,497.12
428450,0.00009552,479.79
428460,0.00009550,507.21
428470,0.00009548,494.84
428480,0.00009545,503.30
428490,0.00009543,486.35
428500,0.00009541,511.10
428510,0.00009538,495.62
428520,0.00009536,499.08
428530,0.00009533,499.47
428540,0.00009531,498.79
428550,0.00009529,491.84
428560,0.00009526,504.61
428570,0.00009524,484.81
428580,0.00009522,495.86
428590,0.00009519,498.27
428600,0.00009517,494.92
428610,0.00009515,497.46
428620,0.00009512,482.31
428630,0.00009510,502.11
428640,0.00009507,501.54
428650,0.00009505,469.96
428660,0.00009503,501.58
428670,0.00009500,495.46
428680,0.00009498,394.77
428690,0.00009496,504.44
428700,0.00009493,506.96
428710,0.00009491,504.64
428720,0.00009488,498.21
428730,0.00009486,485.65
428740,0.00009484,498.65
428750,0.00009481,491.67
428760,0.00009479,509.75
428770,0.00009477,495.01
428780,0.00009474,494.87
428790,0.00009472,502.74
428800,0.00009469,493.44
428810,0.00009467,501.54
428820,0.00009465,490.89
428830,0.00009462,499.15
428840,0.00009460,495.90
428850,0.00009458,490.98
428860,0.00009455,508.55
428870,0.00009453,499.21
428880,0.00009451,497.43
428890,0.00009448,502.12
428900,0.00009446,492.01
428910,0.00009443,497.23
428920,0.00009441,497.48
428930,0.00009439,500.20
428940,0.00009436,498.18
428950,0.00009434,499.55
428960,0.00009432,493.18
428970,0.00009429,492.60
428980,0.00009427,491.22
428990,0.00009424,519.22
429000,0.00009422,513.61
429010,0.00009420,507.68
429020,0.00009417,494.17
429030,0.00009415,512.07
429040,0.00009413,483.15
429050,0.00009410,497.24
429060,0.00009408,516.45
429070,0.00009405,499.01
429080,0.00009403,493.77
429090,0.00009401,479.81
429100,0.00009398,502.67
429110,0.00009396,492.22
429120,0.00009394,492.22
429130,0.00009391,487.95
429140,0.00009389,486.48
429150,0.00009387,500.22
429160,0.00009384,473.56
429170,0.00009382,492.56
429180,0.00009379,493.90
429190,0.00009377,494.87
429200,0.00009375,494.74
429210,0.00009372,500.90
429220,0.00009370,509.22
429230,0.00009368,485.21
429240,0.00009365,496.10
429250,0.00009363,501.54
429260,0.00009360,483.95
429270,0.00009358,501.71
429280,0.00009356,507.31
429290,0.00009353,490.02
429300,0.00009351,480.57
429310,0.00009349,502.04
429320,0.00009346,488.80
429330,0.00009344,507.83
429340,0.00009342,494.26
429350,0.00009339,516.83
429360,0.00009337,495.97
429370,0.00009334,482.78
429380,0.00009332,500.11
429390,0.00009330,488.99
429400,0.00009327,498.18
429410,0.00009325,503.13
429420,0.00009323,484.26
429430,0.00009320,488.63
429440,0.00009318,507.34
429450,0.00009315,489.71
429460,0.00009313,501.25
429470,0.00009311,478.62
429480,0.00009308,494.21
429490,0.00009306,495.75
429500,0.00009304,493.06
429510,0.00009301,498.64
429520,0.00009299,499.00
429530,0.00009296,502.79
429540,0.00009294,494.13
429550,0.00009292,482.78
429560,0.00009289,497.67
429570,0.00009287,500.28
429580,0.00009285,504.67
429590,0.00009282,497.18
429600,0.00009280,495.43
429610,0.00009278,502.02
429620,0.00009275,494.51
429630,0.00009273,485.88
429640,0.00009270,484.73
429650,0.00009268,495.72
429660,0.00009266,485.55
429670,0.00009263,495.17
429680,0.00009261,513.05
429690,0.00009259,493.98
429700,0.00009256,484.74
429710,0.00009254,483.73
429720,0.00009251,502.69
429730,0.00009249,512.94
429740,0.00009247,487.94
429750,0.00009244,492.48
429760,0.00009242,500.97
429770,0.00009240,489.74
429780,0.00009237,499.05
429790,0.00009235,486.70
429800,0.00009232,508.50
429810,0.00009230,490.12
429820,0.00009228,498.13
429830,0.00009225,473.92
429840,0.00009223,478.89
429850,0.00009221,495.87
429860,0.00009218,499.86
429870,0.00009216,502.52
429880,0.00009214,476.86
429890,0.00009211,500.38
429900,0.00009209,471.31
429910,0.00009206,511.50
429920,0.00009204,501.76
429930,0.00009202,492.06
429940,0.00009199,485.19
429950,0.00009197,506.00
429960,0.00009195,499.66
429970,0.00009192,501.29
429980,0.00009190,490.13
429990,0.00009187,504.06
430000,0.00009185,385.42
430010,0.00009183,524.12
430020,0.00009180,503.29
430030,0.00009178,513.19
430040,0.00009176,498.59
430050,0.00009173,478.86
430060,0.00009171,485.43
430070,0.00009168,471.90
430080,0.00009166,505.52
430090,0.00009164,491.80
430100,0.00009161,493.39
430110,0.00009159,484.39
430120,0.00009157,504.01
430130,0.00009154,496.14
430140,0.00009152,508.52
430150,0.00009150,501.80
430160,0.00009147,495.94
430170,0.00009145,491.52
430180,0.00009142,485.58
430190,0.00009140,492.92
430200,0.00009138,504.07
430210,0.00009135,503.59
430220,0.00009133,491.55
430230,0.00009131,503.07
430240,0.00009128,494.25
430250,0.00009126,488.76
430260,0.00009123,395.91
430270,0.00009121,494.44
430280,0.00009119,484.55
430290,0.00009116,480.29
430300,0.00009114,498.60
430310,0.00009112,492.99
430320,0.00009109,500.47
430330,0.00009107,484.90
430340,0.00009104,512.98
430350,0.00009102,501.15
430360,0.00009100,490.60
430370,0.00009097,485.18
430380,0.00009095,499.16
430390,0.00009093,486.05
430400,0.00009090,505.89
430410,0.00009088,505.37
430420,0.00009086,494.69
430430,0.00009083,486.39
430440,0.00009081,512.73
430450,0.00009078,473.26
430460,0.00009076,507.56
430470,0.00009074,488.62
430480,0.00009071,515.19
430490,0.00009069,498.36
430500,0.00009067,477.07
430510,0.00009064,492.95
430520,0.00009062,496.53
430530,0.00009059,512.15
430540,0.00009057,479.04
430550,0.00009055,499.84
430560,0.00009052,497.75
430570,0.00009050,485.69
430580,0.00009048,505.96
430590,0.00009045,500.37
430600,0.00009043,494.20
430610,0.00009040,491.94
430620,0.00009038,508.51
430630,0.00009036,491.02
430640,0.00009033,479.53
430650,0.00009031,510.77
430660,0.00009029,483.85
430670,0.00009026,493.60
430680,0.00009024,486.28
430690,0.00009022,494.78
430700,0.00009019,498.35
430710,0.00009017,495.11
430720,0.00009014,490.48
430730,0.00009012,514.57
430740,0.00009010,463.81
430750,0.00009007,505.90
430760,0.00009005,507.48
430770,0.00009003,492.89
430780,0.00009000,498.29
430790,0.00008998,488.07
430800,0.00008995,487.01
430810,0.00008993,492.42
430820,0.00008991,478.30
430830,0.00008988,481.39
430840,0.00008986,502.32
430850,0.00008984,501.84
430860,0.00008981,492.60
430870,0.00008979,504.68
430880,0.00008976,482.64
430890,0.00008974,503.80
430900,0.00008972,486.81
430910,0.00008969,397.75
430920,0.00008967,494.30
430930,0.00008965,492.36
430940,0.00008962,502.15
430950,0.00008960,501.19
430960,0.00008958,483.70
430970,0.00008955,487.84
430980,0.00008953,480.51
430990,0.00008950,485.24
431000,0.00008948,507.28
431010,0.00008946,502.43
431020,0.00008943,506.51
431030,0.00008941,381.48
431040,0.00008939,489.44
431050,0.00008936,499.77
431060,0.00008934,498.49
431070,0.00008931,478.51
431080,0.00008929,489.23
431090,0.00008927,508.63
431100,0.00008924,477.87
431110,0.00008922,501.79
431120,0.00008920,507.85
431130,0.00008917,493.60
431140,0.00008915,493.62
431150,0.00008912,513.77
431160,0.00008910,503.60
431170,0.00008908,481.48
431180,0.00008905,501.76
431190,0.00008903,504.51
431200,0.00008901,479.73
431210,0.00008898,473.72
431220,0.00008896,506.11
431230,0.00008894,501.77
431240,0.00008891,497.31
431250,0.00008889,499.49
431260,0.00008886,498.20
431270,0.00008884,500.08
431280,0.00008882,498.48
431290,0.00008879,491.55
431300,0.00008877,482.35
431310,0.00008875,503.96
431320,0.00008872,490.03
431330,0.00008870,507.94
431340,0.00008867,485.36
431350,0.00008865,490.43
431360,0.00008863,500.84
431370,0.00008860,492.22
431380,0.00008858,495.91
431390,0.00008856,494.32
431400,0.00008853,491.52
431410,0.00008851,493.61
431420,0.00008848,510.74
431430,0.00008846,497.67
431440,0.00008844,499.65
431450,0.00008841,494.53
431460,0.00008839,504.54
431470,0.00008837,496.49
431480,0.00008834,495.96
431490,0.00008832,502.80
431500,0.00008830,492.73
431510,0.00008827,498.80
431520,0.00008825,495.95
431530,0.00008822,511.88
431540,0.00008820,494.53
431550,0.00008818,486.60
431560,0.00008815,505.06
431570,0.00008813,502.09
431580,0.00008811,506.86
431590,0.00008808,497.81
431600,0.00008806,495.52
431610,0.00008803,495.45
431620,0.00008801,497.06
431630,0.00008799,494.02
431640,0.00008796,499.95
431650,0.00008794,484.07
431660,0.00008792,509.97
431670,0.00008789,492.40
431680,0.00008787,489.58
431690,0.00008784,504.54
431700,0.00008782,481.81
431710,0.00008780,498.91
431720,0.00008777,505.15
431730,0.00008775,498.78
431740,0.00008773,494.52
431750,0.00008770,505.33
431760,0.00008768,493.98
431770,0.00008766,507.31
431780,0.00008763,499.82
431790,0.00008761,496.92
431800,0.00008758,515.94
431810,0.00008756,477.91
431820,0.00008754,501.01
431830,0.00008751,499.54
431840,0.00008749,464.37
431850,0.00008747,506.26
431860,0.00008744,496.72
431870,0.00008742,505.17
431880,0.00008739,501.98
431890,0.00008737,502.57
431900,0.00008735,481.57
431910,0.00008732,503.18
431920,0.00008730,493.91
431930,0.00008728,491.14
431940,0.00008725,506.20
431950,0.00008723,499.57
431960,0.00008720,496.62
431970,0.00008718,486.74
431980,0.00008716,490.96
431990,0.00008713,483.89
432000,0.00008711,378.18
432010,0.00008709,495.70
432020,0.00008706,500.27
432030,0.00008704,491.20
432040,0.00008702,501.28
432050,0.00008699,491.30
432060,0.00008697,499.17
432070,0.00008694,480.10
432080,0.00008692,495.10
432090,0.00008690,487.01
432100,0.00008687,496.60
432110,0.00008685,488.03
432120,0.00008683,491.91
432130,0.00008680,508.09
432140,0.00008678,500.93
432150,0.00008675,499.25
432160,0.00008673,501.31
432170,0.00008671,484.10
432180,0.00008668,502.70
432190,0.00008666,493.41
432200,0.00008664,486.24
432210,0.00008661,496.19
432220,0.00008659,487.64
432230,0.00008656,477.48
432240,0.00008654,516.47
432250,0.00008652,479.67
432260,0.00008649,485.10
432270,0.00008647,496.25
432280,0.00008645,484.10
432290,0.00008642,499.17
432300,0.00008640,509.71
432310,0.00008638,475.76
432320,0.00008635,489.78
432330,0.00008633,495.49
432340,0.00008630,487.46
432350,0.00008628,489.84
432360,0.00008626,496.64
432370,0.00008623,489.76
432380,0.00008621,492.06
432390,0.00008619,507.17
432400,0.00008616,487.04
432410,0.00008614,488.96
432420,0.00008611,491.53
432430,0.00008609,492.83
432440,0.00008607,492.60
432450,0.00008604,498.93
432460,0.00008602,500.86
432470,0.00008600,486.69
432480,0.00008597,499.82
432490,0.00008595,466.27
432500,0.00008592,503.21
432510,0.00008590,481.19
432520,0.00008588,490.09
432530,0.00008585,484.78
432540,0.00008583,500.49
432550,0.00008581,497.93
432560,0.00008578,486.42
432570,0.00008576,510.42
432580,0.00008574,489.86
432590,0.00008571,491.60
432600,0.00008569,484.78
432610,0.00008566,495.63
432620,0.00008564,492.28
432630,0.00008562,502.39
432640,0.00008559,496.88
432650,0.00008557,479.23
432660,0.00008555,497.89
432670,0.00008552,483.95
432680,0.00008550,495.21
432690,0.00008547,500.65
432700,0.00008545,481.39
432710,0.00008543,493.55
432720,0.00008540,482.45
432730,0.00008538,485.54
432740,0.00008536,505.58
432750,0.00008533,483.51
432760,0.00008531,492.56
432770,0.00008528,496.51
432780,0.00008526,499.46
432790,0.00008524,492.82
432800,0.00008521,496.77
432810,0.00008519,508.20
432820,0.00008517,500.31
432830,0.00008514,493.77
432840,0.00008512,479.82
432850,0.00008510,511.49
432860,0.00008507,484.55
432870,0.00008505,488.51
432880,0.00008502,498.31
432890,0.00008500,500.57
432900,0.00008498,470.92
432910,0.00008495,493.42
432920,0.00008493,488.76
432930,0.00008491,487.89
432940,0.00008488,491.64
432950,0.00008486,473.68
432960,0.00008483,509.63
432970,0.00008481,498.81
432980,0.00008479,487.55
432990,0.00008476,498.59
433000,0.00008474,498.22
433010,0.00008472,492.68
433020,0.00008469,492.37
433030,0.00008467,465.38
433040,0.00008464,506.84
433050,0.00008462,512.79
433060,0.00008460,488.26
433070,0.00008457,494.36
433080,0.00008455,468.63
433090,0.00008453,476.26
433100,0.00008450,481.11
433110,0.00008448,499.34
433120,0.00008446,491.21
433130,0.00008443,476.65
433140,0.00008441,508.05
433150,0.00008438,496.90
433160,0.00008436,494.72
433170,0.00008434,484.43
433180,0.00008431,510.27
433190,0.00008429,496.20
433200,0.00008427,488.29
433210,0.00008424,482.35
433220,0.00008422,497.49
433230,0.00008419,495.86
433240,0.00008417,494.97
433250,0.00008415,500.66
433260,0.00008412,492.42
433270,0.00008410,498.81
433280,0.00008408,494.80
433290,0.00008405,491.11
433300,0.00008403,496.64
433310,0.00008400,495.87
433320,0.00008398,488.03
433330,0.00008396,496.34
433340,0.00008393,490.06
433350,0.00008391,496.64
433360,0.00008389,492.29
433370,0.00008386,478.86
433380,0.00008384,490.29
433390,0.00008382,504.30
433400,0.00008379,484.41
433410,0.00008377,478.89
433420,0.00008374,504.34
433430,0.00008372,510.21
433440,0.00008370,498.09
433450,0.00008367,486.88
433460,0.00008365,501.26
433470,0.00008363,489.70
433480,0.00008360,473.49
433490,0.00008358,503.81
433500,0.00008355,486.59
433510,0.00008353,512.71
433520,0.00008351,498.08
433530,0.00008348,487.45
433540,0.00008346,476.43
433550,0.00008344,488.27
433560,0.00008341,502.26
433570,0.00008339,498.14
433580,0.00008336,493.25
433590,0.00008334,483.24
433600,0.00008332,497.09
433610,0.00008329,483.74
433620,0.00008327,502.06
433630,0.00008325,485.61
433640,0.00008322,485.90
433650,0.00008320,513.17
433660,0.00008318,490.99
433670,0.00008315,491.88
433680,0.00008313,494.01
433690,0.00008310,485.19
433700,0.00008308,403.76
433710,0.00008306,501.97
433720,0.00008303,488.28
433730,0.00008301,478.02
433740,0.00008299,500.72
433750,0.00008296,502.96
433760,0.00008294,493.05
433770,0.00008291,493.28
433780,0.00008289,510.25
433790,0.00008287,487.89
433800,0.00008284,486.20
433810,0.00008282,503.85
433820,0.00008280,495.54
433830,0.00008277,513.74
433840,0.00008275,493.40
433850,0.00008272,509.05
433860,0.00008270,469.60
433870,0.00008268,480.86
433880,0.00008265,500.00
433890,0.00008263,500.59
433900,0.00008261,479.57
433910,0.00008258,502.36
433920,0.00008256,485.15
433930,0.00008254,509.54
433940,0.00008251,500.09
433950,0.00008249,481.04
433960,0.00008246,495.00
433970,0.00008244,503.61
433980,0.00008242,497.24
433990,0.00008239,472.48
434000,0.00008237,400.72
434010,0.00008235,501.03
434020,0.00008232,495.59
434030,0.00008230,472.33
434040,0.00008227,499.43
434050,0.00008225,497.78
434060,0.00008223,486.97
434070,0.00008220,492.12
434080,0.00008218,492.40
434090,0.00008216,491.22
434100,0.00008213,481.35
434110,0.00008211,494.11
434120,0.00008208,509.99
434130,0.00008206,491.91
434140,0.00008204,495.24
434150,0.00008201,480.15
434160,0.00008199,488.10
434170,0.00008197,497.21
434180,0.00008194,499.38
434190,0.00008192,497.04
434200,0.00008190,473.58
434210,0.00008187,496.76
434220,0.00008185,492.48
434230,0.00008182,503.43
434240,0.00008180,493.10
434250,0.00008178,482.85
434260,0.00008175,503.41
434270,0.00008173,488.16
434280,0.00008171,495.69
434290,0.00008168,492.16
434300,0.00008166,493.23
434310,0.00008163,498.98
434320,0.00008161,477.51
434330,0.00008159,496.40
434340,0.00008156,495.36
434350,0.00008154,410.70
434360,0.00008152,496.73
434370,0.00008149,497.41
434380,0.00008147,500.33
434390,0.00008144,497.47
434400,0.00008142,488.39
434410,0.00008140,463.55
434420,0.00008137,509.34
434430,0.00008135,485.70
434440,0.00008133,490.06
434450,0.00008130,504.93
434460,0.00008128,478.80
434470,0.00008126,486.14
434480,0.00008123,479.12
434490,0.00008121,500.72
434500,0.00008118,485.81
434510,0.00008116,505.49
434520,0.00008114,491.82
434530,0.00008111,504.36
434540,0.00008109,493.10
434550,0.00008107,491.91
434560,0.00008104,506.82
434570,0.00008102,485.78
434580,0.00008099,522.20
434590,0.00008097,489.84
434600,0.00008095,501.94
434610,0.00008092,483.40
434620,0.00008090,481.74
434630,0.00008088,497.86
434640,0.00008085,490.59
434650,0.00008083,480.05
434660,0.00008080,500.51
434670,0.00008078,491.80
434680,0.00008076,491.50
434690,0.00008073,482.96
434700,0.00008071,480.26
434710,0.00008069,497.57
434720,0.00008066,483.39
434730,0.00008064,496.27
434740,0.00008062,497.46
434750,0.00008059,506.89
